,Amount.Requested,Interest.Rate,Loan.Length,Loan.Purpose,Debt.To.Income.Ratio,State,Monthly.Income,FICO.Range,Open.CREDIT.Lines,Revolving.CREDIT.Balance,Inquiries.in.the.Last.6.Months,Employment.Length,Home.Ownership_OWN,Home.Ownership_RENT,Employment.Length.NaN
1285,8000.0,11.48,0.0,200,15.1,10,3833.33,737,4.0,13415.0,0.0,6.0,1,0,0
1286,6000.0,12.53,0.0,444,23.07,35,2916.67,687,11.0,3334.0,0.0,2.0,0,1,0
1287,9800.0,5.99,0.0,1308,14.44,2,6666.67,767,5.0,11466.0,0.0,3.0,0,0,0
1288,12000.0,14.65,0.0,1308,11.39,3,8333.33,687,14.0,19696.0,2.0,6.0,0,1,0
1289,25000.0,17.93,1.0,87,19.94,5,5416.67,692,13.0,24810.0,0.0,10.0,0,1,0
1290,19000.0,16.32,1.0,1308,22.41,31,4333.33,702,5.0,23016.0,1.0,2.0,0,1,0
1291,7200.0,14.11,0.0,200,13.62,35,3583.0,702,3.0,1621.0,1.0,1.0,1,0,0
1292,3000.0,8.9,0.0,152,16.8,31,4166.67,727,4.0,8082.0,0.0,3.0,0,0,0
1293,9000.0,8.9,0.0,1308,7.33,5,12500.0,732,4.0,12964.0,0.0,5.0,0,1,0
1294,8000.0,6.03,0.0,152,18.38,31,4250.0,757,10.0,4455.0,0.0,6.0,0,0,0
1295,20000.0,22.95,1.0,1308,7.1,28,6750.0,667,6.0,16104.0,1.0,7.0,0,1,0
1296,7000.0,13.11,0.0,30,22.36,14,5833.33,687,7.0,28985.0,1.0,5.0,0,0,0
1297,14000.0,10.65,0.0,1308,24.53,43,3200.0,722,7.0,21214.0,1.0,5.0,0,1,0
1298,4200.0,8.9,0.0,1308,10.43,5,2254.0,702,7.0,4490.0,0.0,10.0,0,0,1
1299,10375.0,14.33,0.0,1308,26.42,20,2479.17,682,6.0,13411.0,0.0,5.0,0,1,0
1300,13100.0,18.55,0.0,1308,23.24,31,7968.75,662,19.0,19607.0,1.0,10.0,0,1,0
1301,2000.0,16.89,0.0,200,3.31,28,2750.0,677,3.0,3247.0,2.0,2.0,0,1,0
1302,10500.0,18.25,0.0,1308,11.52,11,8750.0,662,15.0,9984.0,3.0,8.0,0,0,0
1303,5000.0,12.42,0.0,1308,23.84,37,2500.0,697,8.0,7980.0,2.0,2.0,0,1,0
1304,8000.0,7.9,0.0,39,21.58,5,5166.67,727,5.0,0.0,0.0,1.0,0,1,0
1305,30000.0,12.12,1.0,1308,10.97,19,5833.33,752,8.0,10787.0,0.0,10.0,0,0,0
1306,14400.0,18.49,0.0,444,33.23,10,5166.67,667,14.0,11089.0,2.0,4.0,0,1,0
1307,5650.0,7.66,0.0,1308,16.49,11,5100.0,702,6.0,9863.0,0.0,1.0,0,0,0
1308,6500.0,11.11,0.0,444,13.98,46,2253.0,682,11.0,7558.0,1.0,2.0,0,0,0
1309,20000.0,11.36,0.0,1308,8.34,35,15416.67,712,10.0,46501.0,0.0,10.0,0,0,0
1310,4000.0,14.33,0.0,1308,2.95,16,2916.67,752,2.0,2476.0,0.0,10.0,0,0,0
1311,12000.0,12.12,0.0,1308,18.62,41,5833.33,692,16.0,18838.0,0.0,10.0,0,1,0
1312,18225.0,16.29,1.0,444,22.61,35,3166.67,712,7.0,12233.0,2.0,4.0,0,1,0
1313,16800.0,10.99,1.0,1308,13.42,22,5416.67,732,10.0,7258.0,3.0,3.0,0,0,0
1314,10500.0,14.33,0.0,1308,19.55,10,5666.67,672,7.0,11301.0,0.0,10.0,0,0,0
1315,4000.0,14.83,0.0,29,22.09,5,5600.0,682,8.0,7900.0,1.0,5.0,0,1,0
1316,7000.0,7.14,0.0,444,5.44,22,3807.64,762,7.0,7196.0,0.0,5.0,0,0,0
1317,5000.0,11.14,0.0,444,18.3,32,4665.83,692,21.0,4677.0,0.0,4.0,0,1,0
1318,10000.0,11.71,0.0,444,21.18,10,3333.33,692,8.0,7579.0,0.0,1.0,1,0,0
1319,6500.0,12.12,0.0,444,24.97,39,3500.0,682,7.0,6948.0,0.0,1.0,1,0,0
1320,6000.0,8.9,0.0,1308,17.48,28,6996.17,702,12.0,6252.0,0.0,10.0,0,1,0
1321,5600.0,6.62,0.0,39,7.23,26,5833.33,752,8.0,8125.0,1.0,2.0,0,0,0
1322,11000.0,12.12,0.0,1308,5.83,5,4583.33,697,11.0,12361.0,0.0,10.0,0,0,0
1323,10000.0,12.12,0.0,444,23.06,19,3083.33,692,14.0,13638.0,0.0,3.0,0,1,0
1324,18000.0,10.16,0.0,1308,26.08,37,5925.0,712,14.0,23378.0,0.0,10.0,0,0,0
1325,30000.0,21.49,0.0,444,16.7,20,12500.0,672,14.0,19096.0,2.0,9.0,0,0,0
1326,8800.0,10.38,1.0,444,21.59,14,3750.0,752,11.0,18694.0,1.0,2.0,0,1,0
1327,6400.0,13.11,0.0,444,11.46,18,4666.67,702,7.0,8942.0,1.0,10.0,0,0,0
1328,16800.0,7.9,1.0,1308,3.34,10,10666.67,817,7.0,4757.0,0.0,10.0,0,0,0
1329,4800.0,7.9,0.0,1308,13.74,5,6333.33,722,6.0,1782.0,0.0,1.0,0,1,0
1330,12000.0,5.79,0.0,152,2.25,11,8000.0,767,12.0,5193.0,0.0,2.0,0,0,0
1331,10000.0,14.33,0.0,1308,12.69,10,7916.67,672,11.0,8271.0,3.0,6.0,0,0,0
1332,6000.0,11.71,0.0,200,21.45,21,3100.0,687,18.0,10426.0,0.0,2.0,0,1,0
1333,30000.0,17.88,1.0,39,24.36,31,5632.33,692,10.0,24217.0,0.0,5.0,0,1,0
1334,5000.0,14.33,0.0,444,28.51,6,2750.0,692,14.0,5957.0,2.0,3.0,0,1,0
1335,6000.0,12.12,0.0,1308,16.39,29,1312.08,677,7.0,12475.0,0.0,1.0,0,1,0
1336,8000.0,14.09,0.0,152,7.68,14,25000.0,677,6.0,28579.0,1.0,8.0,0,1,0
1337,10000.0,13.98,1.0,200,14.86,23,3916.67,712,9.0,5188.0,4.0,4.0,0,1,0
1338,1600.0,13.49,0.0,1308,12.1,5,3200.0,672,5.0,1214.0,0.0,6.0,0,1,0
1339,10000.0,14.09,0.0,101,9.71,6,4583.33,677,6.0,3859.0,0.0,0.0,0,1,0
1340,12000.0,13.99,1.0,1308,12.98,7,4166.67,717,8.0,2316.0,1.0,3.0,0,1,0
1341,8000.0,13.67,0.0,200,23.5,28,2791.67,687,5.0,27151.0,0.0,0.0,0,1,0
1342,4000.0,12.69,0.0,101,2.5,5,1600.0,732,3.0,1295.0,3.0,0.0,0,1,0
1343,24375.0,13.11,0.0,1308,10.86,30,10416.67,707,11.0,19981.0,0.0,6.0,1,0,0
1344,10000.0,12.12,0.0,1308,17.72,5,9000.0,697,18.0,20317.0,0.0,7.0,0,1,0
1345,7000.0,16.29,0.0,444,24.93,39,3833.33,682,20.0,18792.0,3.0,3.0,0,0,0
1346,10000.0,14.09,0.0,1308,10.59,5,2916.67,692,9.0,10390.0,3.0,0.0,0,1,0
1347,10000.0,11.71,0.0,1308,5.85,31,4333.33,687,8.0,7072.0,0.0,10.0,0,1,0
1348,12000.0,14.33,0.0,1308,28.2,17,3333.33,672,11.0,10727.0,0.0,10.0,0,0,0
1349,4000.0,16.82,1.0,1308,15.82,44,4721.0,687,18.0,11319.0,7.0,10.0,0,0,0
1350,17000.0,13.11,0.0,1308,15.33,6,10666.67,722,18.0,26539.0,1.0,10.0,0,0,0
1351,15000.0,6.99,0.0,30,6.64,23,9083.33,812,12.0,1410.0,0.0,10.0,0,0,0
1352,4800.0,12.42,0.0,29,5.31,31,3500.0,692,8.0,5093.0,0.0,5.0,0,1,0
1353,35000.0,21.98,1.0,444,14.68,31,9166.67,697,12.0,37424.0,0.0,3.0,0,1,0
1354,10000.0,13.11,0.0,444,19.38,40,4958.33,712,9.0,24598.0,1.0,2.0,0,0,0
1355,3500.0,7.62,0.0,200,1.83,14,7500.0,767,4.0,6944.0,0.0,9.0,0,0,0
1356,25000.0,16.63,0.0,1308,18.46,28,8000.0,682,11.0,39502.0,0.0,10.0,0,1,0
1357,10000.0,10.16,0.0,1308,27.48,41,5000.0,712,12.0,10490.0,0.0,7.0,0,0,0
1358,9600.0,14.17,0.0,444,18.61,31,5416.67,672,21.0,16278.0,1.0,8.0,1,0,0
1359,7750.0,6.03,0.0,1308,22.01,6,4766.67,782,14.0,4667.0,3.0,6.0,0,1,0
1360,5000.0,15.8,0.0,1308,25.53,26,6612.0,667,6.0,14283.0,0.0,10.0,0,1,0
1361,8000.0,15.31,0.0,200,18.62,6,3083.33,682,14.0,1669.0,2.0,4.0,1,0,0
1362,35000.0,21.67,1.0,20,14.25,5,20833.33,677,12.0,79792.0,0.0,6.0,0,1,0
1363,6625.0,17.77,0.0,1308,11.68,5,10268.25,662,9.0,3563.0,0.0,2.0,0,1,0
1364,25000.0,14.33,0.0,444,14.92,5,10000.0,697,16.0,46708.0,0.0,10.0,0,0,0
1365,15000.0,13.99,0.0,1308,12.6,21,3500.0,707,7.0,13036.0,1.0,10.0,0,0,0
1366,12800.0,8.94,0.0,1308,0.18,4,2833.33,817,7.0,306.0,0.0,4.0,0,0,0
1367,7000.0,6.03,0.0,1308,8.29,10,2750.0,762,8.0,10860.0,0.0,4.0,1,0,0
1368,20800.0,12.21,0.0,444,16.94,39,5833.33,752,11.0,14337.0,0.0,10.0,0,0,0
1369,7275.0,7.9,0.0,1308,25.41,5,7000.0,722,13.0,8532.0,0.0,4.0,0,1,0
1370,4000.0,11.14,0.0,1308,12.2,43,6666.67,672,7.0,7153.0,0.0,5.0,0,0,0
1371,6000.0,17.49,0.0,29,1.58,20,4416.67,667,3.0,2426.0,2.0,8.0,0,1,0
1372,25200.0,20.3,1.0,1308,14.9,35,7166.67,692,11.0,28481.0,0.0,4.0,0,0,0
1373,6000.0,11.89,0.0,200,19.38,31,7250.0,727,6.0,42987.0,1.0,10.0,0,1,0
1374,6000.0,12.42,0.0,101,16.66,28,3500.0,677,8.0,10976.0,0.0,5.0,0,1,0
1375,19000.0,19.72,1.0,444,19.85,31,4500.0,682,13.0,11388.0,1.0,3.0,0,1,0
1376,8000.0,6.62,0.0,444,21.95,14,3666.67,747,11.0,17907.0,1.0,10.0,0,0,0
1377,9450.0,12.12,0.0,444,11.74,14,4666.67,692,13.0,17639.0,2.0,10.0,0,0,0
1378,12000.0,10.16,0.0,152,8.05,19,6250.0,722,9.0,11626.0,0.0,0.0,0,0,0
1379,12000.0,10.16,0.0,1308,11.93,5,8054.5,712,13.0,14986.0,0.0,10.0,0,1,0
1380,8000.0,13.11,0.0,1308,19.01,1,2625.0,727,8.0,7554.0,1.0,5.0,0,1,0
1381,6575.0,8.9,0.0,1308,4.39,10,7500.0,712,5.0,6670.0,0.0,8.0,0,0,0
1382,35000.0,22.47,1.0,1308,18.95,10,9583.33,662,9.0,14184.0,1.0,10.0,1,0,1
1383,9050.0,13.11,0.0,444,20.58,21,5166.67,702,9.0,7571.0,1.0,7.0,0,0,0
1384,1800.0,11.49,0.0,1308,16.64,46,4250.0,697,11.0,26267.0,0.0,10.0,0,0,0
1385,32400.0,12.12,1.0,152,1.28,5,8750.0,792,4.0,7.0,0.0,5.0,0,0,0
1386,28000.0,22.78,1.0,1308,10.29,18,6125.0,677,11.0,18101.0,2.0,5.0,0,0,0
1387,5400.0,13.67,0.0,1308,15.42,5,1666.67,682,6.0,2533.0,0.0,4.0,0,1,0
1388,7200.0,10.38,1.0,101,17.97,35,3000.0,752,7.0,2753.0,1.0,2.0,0,1,0
1389,10000.0,14.09,0.0,1308,5.82,18,8750.0,662,14.0,11394.0,0.0,3.0,0,1,0
1390,8000.0,14.09,0.0,1308,19.6,6,5292.0,697,13.0,8903.0,1.0,10.0,0,0,1
1391,4000.0,12.69,0.0,101,1.34,5,9583.33,707,8.0,5304.0,1.0,2.0,0,1,0
1392,8000.0,5.79,0.0,152,19.65,10,5833.33,772,8.0,0.0,0.0,3.0,1,0,0
1393,24000.0,7.88,0.0,444,14.41,4,11666.67,787,10.0,33122.0,0.0,4.0,0,0,0
1394,6000.0,15.31,0.0,1308,15.68,26,7500.0,672,10.0,5263.0,1.0,3.0,0,0,0
1395,10000.0,7.51,0.0,1308,18.72,19,4300.0,762,15.0,24413.0,1.0,10.0,0,0,0
1396,12500.0,7.49,0.0,1308,14.07,20,8237.5,732,15.0,13261.0,0.0,6.0,0,1,0
1397,10500.0,6.62,0.0,30,16.26,33,4853.33,762,9.0,2816.0,1.0,3.0,0,0,0
1398,32550.0,6.62,0.0,1308,8.52,14,9166.67,807,9.0,2670.0,0.0,10.0,0,0,0
1399,6000.0,17.19,1.0,152,17.8,41,13625.0,677,10.0,26688.0,4.0,10.0,0,0,0
1400,20000.0,18.49,0.0,1308,12.83,10,13583.33,677,17.0,30679.0,1.0,0.0,0,0,0
1401,6000.0,13.11,0.0,444,4.53,31,2625.0,692,5.0,4299.0,1.0,10.0,0,1,0
1402,14000.0,14.09,0.0,87,27.5,5,9166.67,697,17.0,18813.0,3.0,8.0,0,1,0
1403,16000.0,13.11,0.0,444,17.61,11,6083.33,682,13.0,15148.0,0.0,2.0,0,0,0
1404,7000.0,10.16,0.0,200,24.01,5,10250.0,707,15.0,43306.0,0.0,2.0,0,0,0
1405,13000.0,14.09,0.0,444,16.09,7,3250.0,677,6.0,6930.0,0.0,2.0,0,1,0
1406,9500.0,15.95,1.0,444,24.88,5,6000.0,707,6.0,14621.0,2.0,10.0,0,1,0
1407,33500.0,17.14,1.0,444,14.7,18,13863.42,707,12.0,27874.0,0.0,10.0,0,0,0
1408,12000.0,12.42,0.0,444,13.99,4,2916.67,682,10.0,13576.0,0.0,5.0,0,0,0
1409,25000.0,14.59,0.0,1308,24.64,10,8750.0,707,11.0,20798.0,1.0,0.0,0,1,0
1410,35000.0,16.89,1.0,1308,16.84,18,5416.67,747,5.0,39934.0,0.0,1.0,0,1,0
1411,8000.0,15.8,0.0,444,10.76,33,4583.33,677,13.0,4084.0,3.0,2.0,0,0,0
1412,17475.0,12.12,0.0,1308,14.82,26,4500.0,682,10.0,12588.0,0.0,10.0,0,0,0
1413,8875.0,13.11,0.0,200,30.46,39,2166.67,702,9.0,6797.0,1.0,2.0,1,0,0
1414,12100.0,13.67,0.0,1308,12.85,10,5000.0,692,8.0,12026.0,0.0,4.0,0,1,0
1415,8000.0,12.42,0.0,1308,9.73,31,3750.0,707,8.0,16212.0,2.0,6.0,0,1,0
1416,10000.0,15.81,0.0,1308,20.89,39,5541.67,672,14.0,10443.0,1.0,9.0,0,1,0
1417,10000.0,18.55,0.0,444,6.24,10,5416.67,672,8.0,9783.0,2.0,3.0,0,1,0
1418,18000.0,9.91,0.0,1308,11.85,43,3333.33,727,13.0,10416.0,2.0,5.0,0,0,0
1419,19600.0,16.29,0.0,200,29.38,31,4166.67,682,17.0,22053.0,1.0,3.0,0,1,0
1420,16000.0,12.98,0.0,1308,15.86,5,3600.0,702,9.0,26357.0,2.0,3.0,0,0,0
1421,24000.0,10.99,0.0,152,19.27,11,12500.0,742,11.0,45989.0,0.0,10.0,0,0,0
1422,28000.0,7.62,0.0,1308,19.21,32,14166.67,732,10.0,49026.0,0.0,10.0,0,0,0
1423,25000.0,15.8,1.0,1308,24.04,5,7750.0,702,10.0,20215.0,5.0,2.0,1,0,0
1424,1625.0,15.31,0.0,101,4.32,39,1666.67,747,3.0,1759.0,4.0,3.0,1,0,0
1425,8000.0,14.83,1.0,444,6.29,28,4833.33,677,8.0,9676.0,4.0,6.0,0,0,0
1426,17500.0,14.09,0.0,1308,34.88,31,3750.0,692,6.0,18485.0,0.0,1.0,0,1,0
1427,6000.0,13.11,0.0,444,16.75,32,4166.67,672,9.0,4500.0,0.0,0.0,0,0,0
1428,6000.0,7.9,0.0,444,33.64,44,4116.67,707,16.0,33746.0,0.0,1.0,0,1,0
1429,20375.0,14.09,1.0,1308,22.67,5,5416.67,742,17.0,20980.0,2.0,10.0,0,0,0
1430,16200.0,8.9,0.0,1308,22.76,31,4666.67,727,8.0,15503.0,0.0,7.0,0,0,0
1431,10000.0,11.14,0.0,444,19.61,35,3916.67,722,9.0,6395.0,1.0,2.0,0,1,0
1432,25000.0,14.84,0.0,444,15.88,31,7250.0,707,6.0,10770.0,2.0,10.0,0,1,0
1433,24000.0,12.12,0.0,39,22.66,39,8750.0,717,12.0,29683.0,0.0,9.0,0,1,0
1434,7200.0,14.82,0.0,1308,9.67,5,4500.0,647,7.0,6572.0,1.0,6.0,0,1,0
1435,9000.0,15.8,0.0,1308,22.65,32,3250.0,667,9.0,16480.0,0.0,3.0,0,0,0
1436,30000.0,22.47,1.0,1308,20.07,31,7916.67,692,9.0,4202.0,3.0,10.0,0,0,1
1437,1675.0,11.11,0.0,1308,4.81,5,2080.0,692,4.0,1466.0,0.0,3.0,0,1,0
1438,13000.0,11.71,0.0,1308,16.2,28,6932.92,687,21.0,27852.0,0.0,9.0,0,1,0
1439,9000.0,13.11,0.0,444,23.88,11,4229.17,687,11.0,7496.0,0.0,1.0,0,0,0
1440,3000.0,13.75,0.0,15,2.38,10,588.5,642,4.0,469.0,0.0,8.0,1,0,0
1441,12000.0,15.31,0.0,1308,32.91,5,5500.0,682,21.0,13559.0,1.0,3.0,0,1,0
1442,7200.0,7.9,0.0,1308,21.74,39,4300.0,712,7.0,33189.0,0.0,10.0,0,1,0
1443,6000.0,15.8,0.0,30,7.94,31,5000.0,672,7.0,14784.0,1.0,10.0,0,1,0
1444,23000.0,6.91,1.0,1308,12.39,27,4583.33,762,6.0,17695.0,2.0,4.0,0,0,0
1445,10000.0,9.63,0.0,444,17.96,31,7500.0,707,8.0,52045.0,0.0,10.0,0,1,0
1446,10000.0,8.63,0.0,1308,5.91,11,7500.0,732,16.0,18343.0,0.0,7.0,0,0,0
1447,5375.0,11.71,0.0,1308,28.75,17,2166.67,722,5.0,15475.0,1.0,8.0,0,0,0
1448,4800.0,7.88,0.0,1308,23.95,10,3750.0,712,19.0,114509.0,0.0,10.0,0,0,1
1449,15200.0,15.58,1.0,152,19.22,8,12083.33,692,20.0,19712.0,2.0,2.0,0,0,0
1450,15000.0,10.25,0.0,444,5.72,5,9166.67,722,13.0,14887.0,0.0,5.0,0,0,0
1451,9600.0,11.14,0.0,1308,20.58,30,3833.33,707,9.0,44403.0,1.0,5.0,0,0,0
1452,10000.0,6.62,0.0,152,3.16,31,13166.67,737,13.0,5643.0,0.0,2.0,0,1,0
1453,6000.0,15.96,0.0,1308,24.85,5,3264.0,662,13.0,6347.0,1.0,10.0,0,0,0
1454,6625.0,11.14,0.0,444,10.12,35,1916.67,692,10.0,5449.0,0.0,10.0,1,0,1
1455,24250.0,12.18,0.0,1308,17.65,5,8910.42,742,16.0,81940.0,0.0,10.0,0,0,0
1456,5000.0,11.97,0.0,1308,20.76,14,2500.0,687,14.0,14536.0,4.0,3.0,0,1,0
1457,3000.0,17.27,0.0,444,22.87,31,2750.0,662,9.0,7648.0,3.0,4.0,0,1,0
1458,1500.0,13.06,0.0,101,20.82,39,7083.33,672,8.0,4665.0,1.0,6.0,0,0,0
1459,6000.0,13.49,1.0,1308,14.34,17,3458.0,692,6.0,2072.0,0.0,10.0,0,1,0
1460,18625.0,19.72,1.0,444,22.98,2,4000.0,682,15.0,26050.0,2.0,9.0,0,1,0
1461,7000.0,9.32,0.0,1308,8.34,5,5000.0,747,6.0,3337.0,1.0,0.0,0,1,0
1462,25000.0,14.09,0.0,1308,19.13,5,6083.33,702,19.0,14666.0,0.0,10.0,0,1,0
1463,15000.0,15.27,0.0,1308,15.58,45,6666.67,682,11.0,23226.0,1.0,2.0,0,1,0
1464,12000.0,6.62,0.0,444,13.88,19,7125.0,777,15.0,20639.0,1.0,5.0,0,0,0
1465,6900.0,7.9,0.0,152,14.18,21,2750.0,712,14.0,4087.0,0.0,6.0,1,0,0
1466,10000.0,10.59,0.0,1308,9.68,31,8333.33,732,5.0,35968.0,1.0,10.0,1,0,0
1467,3200.0,10.16,0.0,1308,16.17,5,3750.0,707,9.0,4283.0,1.0,6.0,0,0,0
1468,12000.0,15.27,0.0,444,16.46,35,2516.67,672,9.0,2174.0,2.0,5.0,1,0,0
1469,25000.0,10.36,1.0,152,16.26,5,3333.33,767,6.0,22713.0,1.0,10.0,0,0,0
1470,8500.0,10.16,0.0,444,11.23,30,6091.83,712,18.0,10568.0,0.0,3.0,0,0,0
1471,6800.0,15.8,0.0,1308,15.43,26,2708.33,682,5.0,2964.0,0.0,1.0,0,1,0
1472,16000.0,6.03,0.0,1308,14.48,5,7333.33,782,11.0,71838.0,1.0,10.0,0,0,0
1473,10000.0,13.11,0.0,1308,29.13,39,8750.0,702,13.0,11125.0,2.0,0.0,0,0,0
1474,3600.0,13.24,0.0,200,9.14,33,6290.0,657,7.0,3453.0,0.0,0.0,0,1,0
1475,10000.0,15.31,0.0,1308,14.61,5,3750.0,682,18.0,13051.0,1.0,5.0,0,1,0
1476,4000.0,15.23,0.0,200,10.73,19,2916.67,672,6.0,1651.0,1.0,6.0,0,1,0
1477,20000.0,18.75,0.0,1308,17.36,5,8333.33,677,9.0,31870.0,2.0,0.0,0,1,0
1478,20000.0,13.11,0.0,444,14.87,31,14166.67,697,17.0,34115.0,0.0,3.0,0,1,0
1479,25000.0,12.87,0.0,1308,18.81,19,6666.67,722,13.0,31890.0,1.0,1.0,0,1,0
1480,19000.0,10.75,1.0,152,6.19,20,7500.0,777,12.0,1142.0,1.0,8.0,0,0,0
1481,8000.0,18.49,0.0,1308,23.37,32,5000.0,672,17.0,18248.0,1.0,10.0,1,0,0
1482,28000.0,15.62,0.0,1308,5.7,11,6250.0,697,6.0,11923.0,1.0,3.0,0,0,0
1483,10000.0,7.29,0.0,30,4.7,31,6083.33,732,10.0,7337.0,1.0,3.0,0,1,0
1484,11200.0,13.92,0.0,152,18.07,7,2773.33,682,6.0,6720.0,3.0,5.0,0,0,0
1485,6000.0,12.12,0.0,444,30.82,7,4166.67,697,8.0,13250.0,1.0,10.0,0,0,1
1486,9175.0,13.67,0.0,444,19.43,14,7083.33,677,8.0,25639.0,0.0,8.0,0,0,0
1487,10000.0,10.99,0.0,200,19.23,41,9150.0,707,16.0,43256.0,2.0,10.0,0,0,0
1488,17000.0,9.76,0.0,1308,23.6,28,5416.67,742,16.0,5992.0,4.0,10.0,0,1,0
1489,15000.0,14.33,0.0,1308,27.25,39,7500.0,682,13.0,27872.0,0.0,10.0,0,0,0
1490,30000.0,22.95,1.0,1308,30.56,12,7500.0,687,12.0,29756.0,0.0,10.0,0,1,0
1491,5000.0,7.9,0.0,1308,21.82,39,4166.67,727,8.0,15502.0,1.0,10.0,0,0,1
1492,7625.0,18.49,0.0,444,15.79,26,3166.67,672,4.0,8030.0,0.0,5.0,0,1,0
1493,8525.0,10.16,0.0,1308,26.14,25,4583.33,707,8.0,31398.0,0.0,10.0,0,0,0
1494,10000.0,14.33,0.0,1308,13.0,5,3625.0,692,10.0,8464.0,2.0,0.0,0,0,0
1495,10375.0,19.72,0.0,1308,4.99,7,4166.67,667,9.0,6122.0,1.0,5.0,0,1,0
1496,20000.0,10.65,1.0,1308,24.02,16,5200.0,747,11.0,15709.0,0.0,10.0,1,0,0
1497,6000.0,7.9,0.0,101,20.13,35,7750.0,727,16.0,7533.0,1.0,8.0,0,0,0
1498,2000.0,7.62,0.0,101,24.69,39,4333.33,767,10.0,2792.0,4.0,10.0,0,0,0
1499,23850.0,21.48,1.0,200,18.75,31,4250.0,692,23.0,37251.0,0.0,4.0,0,0,0
1500,12000.0,19.69,1.0,1308,16.23,30,3376.0,667,12.0,8437.0,1.0,4.0,0,1,0
1501,17500.0,13.23,1.0,1308,23.03,20,3500.0,737,6.0,17734.0,0.0,0.0,0,1,0
1502,11500.0,11.14,0.0,444,28.25,5,2750.0,702,6.0,9079.0,0.0,5.0,0,1,0
1503,2000.0,16.0,0.0,30,2.55,34,2000.0,667,8.0,0.0,0.0,0.0,0,1,0
1504,5000.0,7.43,0.0,200,1.0,31,5000.0,802,9.0,10976.0,0.0,0.0,0,0,0
1505,20000.0,22.78,1.0,444,24.42,30,5666.67,667,15.0,18451.0,0.0,7.0,0,0,0
1506,10000.0,13.99,0.0,1308,18.14,5,4166.67,682,9.0,10545.0,1.0,3.0,0,1,0
1507,12000.0,15.31,0.0,1308,21.83,41,6416.67,682,20.0,11583.0,2.0,2.0,0,1,0
1508,14000.0,6.62,0.0,444,28.82,31,4250.0,747,16.0,1850.0,1.0,8.0,0,1,0
1509,19400.0,14.33,0.0,1308,16.15,19,4583.33,682,12.0,12434.0,0.0,7.0,0,0,0
1510,3300.0,10.37,0.0,87,5.47,2,3125.0,692,8.0,2623.0,0.0,7.0,0,1,0
1511,16450.0,11.14,0.0,1308,7.57,26,7500.0,727,5.0,2928.0,0.0,1.0,0,1,0
1512,26500.0,18.25,1.0,1308,3.67,43,4416.67,722,3.0,7628.0,1.0,3.0,0,1,0
1513,10000.0,11.71,0.0,200,13.41,28,5800.0,712,9.0,4214.0,0.0,3.0,0,1,0
1514,14500.0,14.09,0.0,1308,27.78,21,6250.0,707,9.0,46129.0,0.0,10.0,0,0,0
1515,4000.0,10.74,0.0,1308,1.97,16,2900.0,697,13.0,1869.0,1.0,10.0,0,1,1
1516,8000.0,12.21,0.0,200,13.29,11,12500.0,697,10.0,93265.0,1.0,10.0,0,0,0
1517,8000.0,10.99,0.0,1308,17.12,35,2500.0,707,13.0,7027.0,1.0,3.0,0,1,0
1518,2500.0,10.37,0.0,1308,24.3,28,2000.0,707,10.0,1523.0,0.0,2.0,0,1,0
1519,4200.0,14.11,0.0,152,4.62,32,1558.42,677,6.0,2255.0,1.0,0.0,0,0,0
1520,8250.0,15.96,1.0,152,15.6,31,2917.0,697,13.0,4479.0,1.0,2.0,0,0,0
1521,21700.0,15.31,0.0,444,13.93,5,5147.17,697,6.0,8795.0,2.0,10.0,0,0,1
1522,10000.0,6.03,0.0,1308,24.66,32,2940.25,757,8.0,5904.0,0.0,10.0,0,0,0
1523,5000.0,7.49,0.0,152,16.45,41,18750.0,747,10.0,129071.0,0.0,10.0,0,0,0
1524,12800.0,14.65,0.0,21,17.76,39,10000.0,682,13.0,5792.0,1.0,10.0,0,1,0
1525,10000.0,10.16,0.0,1308,9.3,39,3333.33,727,8.0,8940.0,2.0,10.0,0,0,1
1526,35000.0,8.9,0.0,1308,17.9,18,8750.0,777,8.0,31600.0,3.0,0.0,1,0,0
1527,32000.0,23.76,1.0,29,8.14,26,16666.67,702,5.0,50330.0,2.0,8.0,0,0,0
1528,10000.0,14.96,0.0,1308,11.5,10,5250.0,677,4.0,3035.0,5.0,2.0,0,0,0
1529,7000.0,10.0,0.0,152,1.68,6,2375.0,747,3.0,922.0,0.0,0.0,0,1,0
1530,3200.0,17.27,0.0,152,8.36,12,2500.0,672,7.0,6619.0,1.0,3.0,0,0,0
1531,6500.0,8.9,0.0,444,31.45,6,6000.0,742,14.0,61865.0,2.0,0.0,0,0,0
1532,20000.0,14.33,1.0,1308,15.68,5,7083.33,722,8.0,17270.0,0.0,5.0,0,1,0
1533,12000.0,12.12,0.0,1308,9.7,5,11166.67,712,11.0,19643.0,1.0,3.0,0,0,0
1534,12000.0,20.49,0.0,444,28.84,14,3980.33,662,12.0,19234.0,2.0,5.0,0,1,0
1535,8400.0,10.99,0.0,1308,24.85,5,7583.0,702,9.0,342.0,0.0,0.0,0,0,0
1536,5500.0,12.69,0.0,444,19.33,41,1800.0,672,6.0,12567.0,0.0,4.0,0,1,0
1537,14100.0,18.55,0.0,1308,22.7,2,3000.0,667,7.0,12114.0,1.0,10.0,1,0,0
1538,22750.0,22.47,1.0,152,29.03,6,4333.33,672,15.0,11567.0,1.0,1.0,1,0,0
